SPDR S&P 500 ETF Trust,Last: 447.26,Change:  -1.44
"Date: February 8, 2022, 3:06 AM EST",Bid: 448.1,Ask: 448.13,Size: 5*1,"Volume: 84,472,859"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jul 15 2022,SPY220715C00290000,162.03,0,157.98,160.27,0,0.4707,0.9664,0.0007,15,290.00,SPY220715P00290000,3.42,0,2.16,2.2,0,0.4075,-0.042,0.0008,60
Fri Jul 15 2022,SPY220715C00295000,152.18,0,153.13,155.39,0,0.4548,0.963,0.0008,1,295.00,SPY220715P00295000,2.45,0.02,2.32,2.36,1,0.3998,-0.0454,0.0008,50
Fri Jul 15 2022,SPY220715C00300000,151.77,-0.88,148.29,150.54,2,0.4397,0.9595,0.0009,29,300.00,SPY220715P00300000,2.58,-0.025,2.49,2.53,115,0.3926,-0.049,0.0009,259
Fri Jul 15 2022,SPY220715C00305000,134.41,0,143.46,145.69,0,0.4259,0.9556,0.001,2,305.00,SPY220715P00305000,2.6,-0.185,2.67,2.72,1,0.385,-0.053,0.001,10
Fri Jul 15 2022,SPY220715C00310000,141.48,0,138.66,140.86,0,0.4141,0.9513,0.001,26,310.00,SPY220715P00310000,2.89,-0.095,2.87,2.92,3,0.3776,-0.0572,0.001,63
Fri Jul 15 2022,SPY220715C00315000,0,0,133.87,136.05,0,0.4019,0.9465,0.0011,0,315.00,SPY220715P00315000,3.16,-0.045,3.09,3.14,5,0.3706,-0.0619,0.0011,152
Fri Jul 15 2022,SPY220715C00320000,115.62,0,129.1,131.25,0,0.3903,0.9414,0.0012,1,320.00,SPY220715P00320000,3.58,0,3.33,3.38,0,0.3637,-0.067,0.0012,272
Fri Jul 15 2022,SPY220715C00325000,0,0,124.36,126.48,0,0.3795,0.9358,0.0013,0,325.00,SPY220715P00325000,3.63,-0.06,3.59,3.64,20,0.3567,-0.0726,0.0013,462
Fri Jul 15 2022,SPY220715C00330000,123.28,0,119.64,121.73,0,0.3695,0.9298,0.0015,4,330.00,SPY220715P00330000,3.87,-0.1,3.87,3.93,265,0.3499,-0.0786,0.0014,697
Fri Jul 15 2022,SPY220715C00335000,0,0,114.95,117,0,0.36,0.9231,0.0016,0,335.00,SPY220715P00335000,4.17,-0.1,4.18,4.24,58,0.3433,-0.0852,0.0016,499
Fri Jul 15 2022,SPY220715C00340000,0,0,110.29,112.31,0,0.351,0.9158,0.0017,0,340.00,SPY220715P00340000,4.5,0,4.51,4.58,0,0.3368,-0.0923,0.0017,2783
Fri Jul 15 2022,SPY220715C00345000,0,0,105.66,107.64,0,0.3428,0.9079,0.0018,0,345.00,SPY220715P00345000,4.9,-0.05,4.87,4.95,1,0.3304,-0.1001,0.0018,566
Fri Jul 15 2022,SPY220715C00350000,102.49,0,101.07,103.01,0,0.3348,0.8995,0.002,3,350.00,SPY220715P00350000,5.41,0.075,5.27,5.35,27,0.3243,-0.1085,0.002,6222
Fri Jul 15 2022,SPY220715C00355000,0,0,96.51,98.41,0,0.3274,0.8902,0.0022,0,355.00,SPY220715P00355000,5.47,-0.285,5.71,5.79,20,0.3181,-0.1177,0.0021,1551
Fri Jul 15 2022,SPY220715C00360000,0,0,92,93.85,0,0.3202,0.8801,0.0023,0,360.00,SPY220715P00360000,6.17,-0.045,6.19,6.27,47,0.312,-0.1276,0.0023,1747
Fri Jul 15 2022,SPY220715C00365000,86.75,0,87.52,89.34,0,0.3139,0.8693,0.0025,0,365.00,SPY220715P00365000,7.09,0.38,6.7,6.79,11,0.3061,-0.1383,0.0025,230
Fri Jul 15 2022,SPY220715C00370000,90.61,0,83.1,84.86,0,0.307,0.8577,0.0027,2,370.00,SPY220715P00370000,7.38,0.13,7.27,7.36,1951,0.3001,-0.1499,0.0026,3642
Fri Jul 15 2022,SPY220715C00375000,83.1,0,78.73,80.44,0,0.2995,0.8451,0.0029,5,375.00,SPY220715P00375000,7.81,-0.03,7.89,7.98,30,0.2943,-0.1624,0.0028,348
Fri Jul 15 2022,SPY220715C00380000,73.09,0,74.4,76.07,0,0.294,0.8315,0.0031,4,380.00,SPY220715P00380000,8.83,0.35,8.55,8.65,59,0.2885,-0.1759,0.0031,457
Fri Jul 15 2022,SPY220715C00385000,73.5,0,70.14,71.75,0,0.2876,0.817,0.0033,16,385.00,SPY220715P00385000,9.2,0.035,9.28,9.38,5,0.2827,-0.1904,0.0033,212
Fri Jul 15 2022,SPY220715C00390000,70.65,0,65.93,67.49,0,0.2812,0.8014,0.0035,90,390.00,SPY220715P00390000,9.65,-0.255,10.06,10.16,14,0.2769,-0.2059,0.0035,294
Fri Jul 15 2022,SPY220715C00395000,62.77,0,61.78,63.29,0,0.2746,0.7846,0.0038,6,395.00,SPY220715P00395000,10.37,-0.335,10.9,11.01,17,0.271,-0.2226,0.0038,154
Fri Jul 15 2022,SPY220715C00400000,59.6,-1.645,57.7,59.15,1,0.2685,0.7667,0.004,12,400.00,SPY220715P00400000,12.02,0.455,11.81,11.92,54,0.2653,-0.2406,0.004,7429
Fri Jul 15 2022,SPY220715C00405000,55.7,-1.405,53.69,55.08,25,0.2621,0.7474,0.0043,21,405.00,SPY220715P00405000,12.85,0.365,12.78,12.89,1,0.2593,-0.2597,0.0043,4636
Fri Jul 15 2022,SPY220715C00410000,52.08,-0.9,49.75,51.08,2,0.2556,0.7269,0.0046,3,410.00,SPY220715P00410000,14.13,0,13.82,13.93,0,0.2532,-0.2803,0.0045,8600
Fri Jul 15 2022,SPY220715C00415000,45.88,0,45.89,47.15,0,0.2493,0.7049,0.0049,3,415.00,SPY220715P00415000,14.6,0.08,14.93,15.05,17,0.2471,-0.3022,0.0048,6258
Fri Jul 15 2022,SPY220715C00420000,44.51,0,42.11,43.31,0,0.243,0.6814,0.0052,33,420.00,SPY220715P00420000,16.4,0.745,16.13,16.26,54,0.2409,-0.3257,0.0051,6118
Fri Jul 15 2022,SPY220715C00425000,37.68,-3.78,38.41,39.55,3,0.2354,0.6563,0.0054,76,425.00,SPY220715P00425000,18.16,1.3,17.42,17.54,85,0.2346,-0.3508,0.0054,1510
Fri Jul 15 2022,SPY220715C00430000,36.5,-1.355,34.81,35.89,2,0.2301,0.6295,0.0057,619,430.00,SPY220715P00430000,19.58,1.41,18.8,18.93,18,0.2281,-0.3775,0.0057,1304
Fri Jul 15 2022,SPY220715C00435000,31.1,-3.075,31.31,32.33,35,0.2236,0.6009,0.006,114,435.00,SPY220715P00435000,19.72,0.16,20,20.67,67,0.2211,-0.406,0.006,2100
Fri Jul 15 2022,SPY220715C00440000,27.75,-2.85,28,28.81,987,0.2165,0.5704,0.0063,3984,440.00,SPY220715P00440000,22.14,1.015,21.58,22.3,23,0.2145,-0.4364,0.0063,1913
Fri Jul 15 2022,SPY220715C00445000,26.5,-0.695,24.74,25.51,137,0.2096,0.5379,0.0066,2071,445.00,SPY220715P00445000,24.36,1.625,23.3,24.06,38,0.2076,-0.4688,0.0065,343
Fri Jul 15 2022,SPY220715C00450000,21.65,-2.3,21.63,22.35,82,0.2026,0.5034,0.0069,1202,450.00,SPY220715P00450000,26.12,1.61,25.15,25.97,2109,0.2009,-0.5032,0.0068,5486
Fri Jul 15 2022,SPY220715C00455000,19.04,-1.795,18.68,19.35,17,0.1956,0.4667,0.0071,555,455.00,SPY220715P00455000,26.44,-0.01,27.11,28.16,3,0.1939,-0.5396,0.007,3264
Fri Jul 15 2022,SPY220715C00460000,16.16,-1.805,15.92,16.54,139,0.1889,0.4282,0.0072,425,460.00,SPY220715P00460000,30.49,1.97,29.32,30.44,20,0.187,-0.578,0.0072,133
Fri Jul 15 2022,SPY220715C00465000,13.72,-1.47,13.37,13.95,7,0.1822,0.388,0.0073,93,465.00,SPY220715P00465000,32.9,2.08,31.74,32.93,10,0.1804,-0.6178,0.0072,98
Fri Jul 15 2022,SPY220715C00470000,11.26,-1.455,11.07,11.6,31,0.1758,0.3472,0.0073,75,470.00,SPY220715P00470000,37.5,0,34.4,35.7,0,0.1743,-0.6583,0.0072,34
Fri Jul 15 2022,SPY220715C00475000,9.21,-1.285,9.04,9.51,85,0.1704,0.3066,0.0072,3496,475.00,SPY220715P00475000,39,2.93,37.31,38.72,6,0.1679,-0.6984,0.0071,13
Fri Jul 15 2022,SPY220715C00480000,7.6,-0.935,7.29,7.72,565,0.1648,0.2673,0.0069,2542,480.00,SPY220715P00480000,41.76,2.6,40.5,42.01,15,0.1629,-0.7373,0.0068,22
Fri Jul 15 2022,SPY220715C00485000,5.69,-1.165,5.8,6.17,13,0.1603,0.2298,0.0065,4399,485.00,SPY220715P00485000,0,0,43.95,45.58,0,0.1597,-0.7743,0.0064,0
Fri Jul 15 2022,SPY220715C00490000,5.34,-0.13,4.57,4.9,1607,0.1563,0.1947,0.0061,2841,490.00,SPY220715P00490000,45.67,0,47.66,49.4,0,0.1564,-0.8088,0.006,36
Fri Jul 15 2022,SPY220715C00495000,3.55,-0.735,3.58,3.86,36,0.1533,0.163,0.0055,78,495.00,SPY220715P00495000,54.85,0,51.61,53.46,0,0.1539,-0.8401,0.0054,0
Fri Jul 15 2022,SPY220715C00500000,3.17,-0.185,2.79,3.04,45,0.1503,0.135,0.005,404,500.00,SPY220715P00500000,56.46,2.485,55.76,57.72,5,0.1522,-0.8676,0.0049,31
Fri Jul 15 2022,SPY220715C00505000,2.43,-0.245,2.18,2.4,35,0.1491,0.1111,0.0044,67,505.00,SPY220715P00505000,59,0,60.09,62.13,0,0.1513,-0.8911,0.0043,1
Fri Jul 15 2022,SPY220715C00510000,2.03,0,1.49,2.09,0,0.147,0.0913,0.0038,46,510.00,SPY220715P00510000,61.8,0,64.56,66.68,0,0.1509,-0.9106,0.0037,1
Fri Jul 15 2022,SPY220715C00515000,1.39,-0.225,1.1,1.74,2,0.1502,0.075,0.0033,43,515.00,SPY220715P00515000,0,0,69.14,71.33,0,0.1514,-0.9264,0.0032,0
Fri Jul 15 2022,SPY220715C00520000,1.1,-0.16,0.8,1.43,5,0.146,0.062,0.0028,70,520.00,SPY220715P00520000,0,0,73.81,76.05,0,0.1519,-0.9392,0.0028,0
Fri Jul 15 2022,SPY220715C00525000,1.01,0.03,0.56,1.09,1,0.1448,0.0515,0.0024,595,525.00,SPY220715P00525000,0,0,78.54,80.83,0,0.153,-0.9495,0.0024,0
Fri Jul 15 2022,SPY220715C00530000,0.66,-0.11,0.37,1.01,135,0.1453,0.043,0.0021,216,530.00,SPY220715P00530000,0,0,83.34,85.65,0,0.1545,-0.9578,0.002,0
Fri Jul 15 2022,SPY220715C00535000,0.57,-0.03,0.23,0.86,1,0.145,0.036,0.0018,89,535.00,SPY220715P00535000,0,0,88.17,90.52,0,0.1562,-0.9645,0.0018,0
Fri Jul 15 2022,SPY220715C00540000,0.38,-0.08,0.12,0.75,3,0.1515,0.0304,0.0016,47,540.00,SPY220715P00540000,0,0,93.04,95.41,0,0.1586,-0.97,0.0015,0
Fri Jul 15 2022,SPY220715C00545000,0.47,0,0.03,0.66,0,0.145,0.0256,0.0013,3,545.00,SPY220715P00545000,0,0,97.94,100.32,0,0.1565,-0.9746,0.0013,0
Fri Jul 15 2022,SPY220715C00550000,0.31,-0.035,0.24,0.59,101,0.1533,0.0217,0.0012,789,550.00,SPY220715P00550000,102.3,0,102.86,105.25,0,0.1586,-0.9784,0.0011,1
Fri Jul 15 2022,SPY220715C00555000,0.25,-0.02,0.22,0.54,89,0.1556,0.0185,0.001,257,555.00,SPY220715P00555000,0,0,107.79,110.19,0,0.1608,-0.9815,0.001,0
Fri Jul 15 2022,SPY220715C00560000,0.25,0,0.1,0.33,0,0.1531,0.0158,0.0009,55,560.00,SPY220715P00560000,0,0,112.74,115.15,0,0.156,-0.9841,0.0008,0
Fri Jul 15 2022,SPY220715C00565000,0.17,0,0.01,0.28,0,0.1506,0.0135,0.0007,17,565.00,SPY220715P00565000,0,0,117.69,120.11,0,0.1572,-0.9863,0.0007,0
Fri Jul 15 2022,SPY220715C00570000,0.08,-0.055,0.02,0.45,2,0.152,0.0116,0.0006,22,570.00,SPY220715P00570000,0,0,122.65,125.08,0,0.1607,-0.9881,0.0006,0
Fri Jul 15 2022,SPY220715C00575000,0.15,0,0,0.43,0,0.1542,0.0101,0.0006,50,575.00,SPY220715P00575000,0,0,127.62,130.05,0,0.1621,-0.9896,0.0005,0
Fri Jul 15 2022,SPY220715C00580000,0.08,0,0,0.3,0,0.157,0.0088,0.0005,19,580.00,SPY220715P00580000,0,0,132.59,135.02,0,0.1649,-0.9908,0.0005,0
Fri Jul 15 2022,SPY220715C00585000,0.2,0,0,0.4,0,0.1595,0.0077,0.0004,88,585.00,SPY220715P00585000,0,0,137.56,140,0,0.169,-0.9919,0.0004,0
Fri Jul 15 2022,SPY220715C00590000,0.08,0,0,0.14,0,0.1615,0.0068,0.0004,166,590.00,SPY220715P00590000,0,0,142.54,144.98,0,0.1705,-0.9927,0.0004,0
Fri Jul 15 2022,SPY220715C00595000,0.07,0,0,0.38,0,0.166,0.0061,0.0003,12,595.00,SPY220715P00595000,0,0,147.52,149.96,0,0.1881,-0.9934,0.0003,0
Fri Jul 15 2022,SPY220715C00600000,0.09,-0.005,0.06,0.38,6,0.1753,0.0054,0.0003,628,600.00,SPY220715P00600000,0,0,152.5,154.95,0,0.1917,-0.994,0.0003,0
Fri Jul 15 2022,SPY220715C00605000,0.08,0,0,0.37,0,0.1718,0.0049,0.0003,3,605.00,SPY220715P00605000,0,0,157.48,159.93,0,0.1815,-0.9946,0.0003,0
Fri Jul 15 2022,SPY220715C00610000,0,0,0,0.37,0,0.1744,0.0045,0.0002,0,610.00,SPY220715P00610000,0,0,162.46,164.91,0,0.1828,-0.995,0.0002,0
Fri Jul 15 2022,SPY220715C00615000,0.05,0,0,0.36,0,0.1768,0.0041,0.0002,10,615.00,SPY220715P00615000,0,0,167.44,169.9,0,0.186,-0.9954,0.0002,0
Fri Jul 15 2022,SPY220715C00620000,0,0,0,0.36,0,0.18,0.0037,0.0002,0,620.00,SPY220715P00620000,0,0,172.42,174.88,0,0.1903,-0.9957,0.0002,0
Fri Jul 15 2022,SPY220715C00625000,0,0,0,0.36,0,0.1828,0.0034,0.0002,0,625.00,SPY220715P00625000,0,0,177.4,179.86,0,0.1921,-0.9959,0.0002,0
Fri Jul 15 2022,SPY220715C00630000,0,0,0,0.35,0,0.1858,0.0032,0.0002,0,630.00,SPY220715P00630000,0,0,182.38,184.85,0,0.1935,-0.9962,0.0002,0
Fri Jul 15 2022,SPY220715C00635000,0,0,0,0.35,0,0.1885,0.003,0.0002,0,635.00,SPY220715P00635000,0,0,187.36,189.83,0,0.1977,-0.9964,0.0001,0
Fri Jul 15 2022,SPY220715C00640000,0,0,0,0.35,0,0.1912,0.0027,0.0001,0,640.00,SPY220715P00640000,0,0,192.35,194.82,0,0.1979,-0.9966,0.0001,0
Fri Jul 15 2022,SPY220715C00645000,0.03,0,0,0.34,0,0.1916,0.0026,0.0001,2,645.00,SPY220715P00645000,0,0,197.33,199.8,0,0.2236,-0.9968,0.0001,0
Fri Jul 15 2022,SPY220715C00650000,0.15,0,0,0.34,0,0.1961,0.0024,0.0001,1,650.00,SPY220715P00650000,0,0,202.31,204.79,0,0.2032,-0.9969,0.0001,0
Fri Sep 16 2022,SPY220916C00140000,293.9,0,306.36,309.33,0,0.02,0.9992,0,1,140.00,SPY220916P00140000,0.4,-0.035,0.38,0.41,260,0.6367,-0.0052,0.0001,2614
Fri Sep 16 2022,SPY220916C00145000,0,0,301.36,304.33,0,0.02,0.9989,0,0,145.00,SPY220916P00145000,0.7,0,0.42,0.45,0,0.6251,-0.0057,0.0001,340
Fri Sep 16 2022,SPY220916C00150000,0,0,296.37,299.34,0,0.02,0.9986,0,0,150.00,SPY220916P00150000,0.71,0,0.46,0.49,0,0.6143,-0.0062,0.0001,825
Fri Sep 16 2022,SPY220916C00155000,0,0,291.37,294.35,0,1.2418,0.9984,0,0,155.00,SPY220916P00155000,0.5,0,0.5,0.54,0,0.6033,-0.0068,0.0001,141
Fri Sep 16 2022,SPY220916C00160000,0,0,286.37,289.36,0,0.02,0.9981,0,0,160.00,SPY220916P00160000,0.65,0,0.54,0.58,0,0.5935,-0.0075,0.0001,181
Fri Sep 16 2022,SPY220916C00165000,0,0,281.39,284.37,0,0.02,0.9976,0.0001,0,165.00,SPY220916P00165000,0.67,0,0.59,0.63,0,0.5829,-0.0082,0.0001,151
Fri Sep 16 2022,SPY220916C00170000,297.3,0,276.41,279.38,0,0.02,0.9971,0.0001,0,170.00,SPY220916P00170000,0.73,0,0.63,0.68,0,0.5728,-0.009,0.0001,127
Fri Sep 16 2022,SPY220916C00175000,0,0,271.43,274.39,0,0.02,0.9966,0.0001,0,175.00,SPY220916P00175000,0.91,0,0.69,0.73,0,0.5633,-0.0098,0.0001,177
Fri Sep 16 2022,SPY220916C00180000,0,0,266.45,269.41,0,0.02,0.996,0.0001,0,180.00,SPY220916P00180000,1.17,0,0.74,0.79,0,0.5535,-0.0107,0.0001,251
Fri Sep 16 2022,SPY220916C00185000,0,0,261.48,264.43,0,0.9393,0.9953,0.0001,0,185.00,SPY220916P00185000,0.82,-0.065,0.81,0.85,18,0.5449,-0.0116,0.0002,16432
Fri Sep 16 2022,SPY220916C00190000,276.05,0,256.51,259.45,0,0.8995,0.9946,0.0001,0,190.00,SPY220916P00190000,0.99,0,0.87,0.92,0,0.5358,-0.0126,0.0002,10597
Fri Sep 16 2022,SPY220916C00195000,239.5,0,251.54,254.48,0,0.8615,0.9937,0.0001,2,195.00,SPY220916P00195000,1.06,0,0.94,0.99,0,0.527,-0.0137,0.0002,323
Fri Sep 16 2022,SPY220916C00200000,251.86,0,246.58,249.51,0,0.8253,0.9927,0.0002,1,200.00,SPY220916P00200000,1,-0.1,1.01,1.07,7,0.5183,-0.0149,0.0002,2268
Fri Sep 16 2022,SPY220916C00205000,0,0,241.63,244.54,0,0.7939,0.9916,0.0002,0,205.00,SPY220916P00205000,1.06,0,1.09,1.14,0,0.5097,-0.0161,0.0002,73
Fri Sep 16 2022,SPY220916C00210000,245.25,0,236.68,239.58,0,0.7614,0.9905,0.0002,1,210.00,SPY220916P00210000,1.14,-0.12,1.17,1.23,25,0.5011,-0.0174,0.0002,23014
Fri Sep 16 2022,SPY220916C00215000,235.64,0,231.74,234.63,0,0.7307,0.9893,0.0002,5,215.00,SPY220916P00215000,1.39,0,1.25,1.31,0,0.4926,-0.0188,0.0003,17368
Fri Sep 16 2022,SPY220916C00220000,230.71,0,226.8,229.68,0,0.7017,0.9879,0.0003,7,220.00,SPY220916P00220000,1.38,0,1.34,1.4,0,0.4845,-0.0203,0.0003,278
Fri Sep 16 2022,SPY220916C00225000,228.1,0,221.87,224.74,0,0.6742,0.9864,0.0003,16,225.00,SPY220916P00225000,1.7,0,1.44,1.5,0,0.4763,-0.0219,0.0003,471
Fri Sep 16 2022,SPY220916C00230000,236.03,0,216.95,219.81,0,0.6483,0.9848,0.0003,8,230.00,SPY220916P00230000,1.57,-0.065,1.54,1.6,2,0.4681,-0.0236,0.0003,5679
Fri Sep 16 2022,SPY220916C00235000,216.16,0,212.04,214.89,0,0.6235,0.983,0.0004,7,235.00,SPY220916P00235000,1.84,0,1.64,1.71,0,0.4602,-0.0254,0.0004,124
Fri Sep 16 2022,SPY220916C00240000,229.36,0,207.13,209.96,0,0.6,0.9812,0.0004,1,240.00,SPY220916P00240000,1.76,0,1.75,1.82,0,0.4525,-0.0273,0.0004,398
Fri Sep 16 2022,SPY220916C00245000,213.73,0,202.24,205.05,0,0.5779,0.9792,0.0004,28,245.00,SPY220916P00245000,2.09,0,1.88,1.94,0,0.4448,-0.0294,0.0004,4375
Fri Sep 16 2022,SPY220916C00250000,218.21,0,197.36,200.15,0,0.5563,0.977,0.0005,132,250.00,SPY220916P00250000,2.11,0,2,2.07,1,0.4373,-0.0316,0.0005,4813
Fri Sep 16 2022,SPY220916C00255000,0,0,192.48,195.26,0,0.5371,0.9747,0.0005,0,255.00,SPY220916P00255000,2.25,0.005,2.14,2.21,15,0.4293,-0.0339,0.0005,10485
Fri Sep 16 2022,SPY220916C00260000,211.01,0,187.62,190.38,0,0.5183,0.9721,0.0005,14,260.00,SPY220916P00260000,2.36,-0.025,2.28,2.35,1,0.4223,-0.0364,0.0006,4528
Fri Sep 16 2022,SPY220916C00265000,198.52,0,182.76,185.51,0,0.5006,0.9693,0.0006,14,265.00,SPY220916P00265000,2.62,0,2.44,2.51,0,0.4149,-0.0391,0.0006,277
Fri Sep 16 2022,SPY220916C00270000,200.1,0,177.92,180.65,0,0.484,0.9664,0.0006,14,270.00,SPY220916P00270000,2.65,-0.06,2.6,2.67,1,0.4079,-0.042,0.0006,2655
Fri Sep 16 2022,SPY220916C00275000,177.17,0,173.1,175.8,0,0.4707,0.9632,0.0007,36,275.00,SPY220916P00275000,2.71,-0.18,2.78,2.85,1,0.4009,-0.0452,0.0007,352
Fri Sep 16 2022,SPY220916C00280000,156.1,0,168.29,170.96,0,0.456,0.9598,0.0008,42,280.00,SPY220916P00280000,3.08,0,2.97,3.04,3,0.394,-0.0485,0.0007,2851
Fri Sep 16 2022,SPY220916C00285000,184.84,0,163.49,166.15,0,0.4419,0.9562,0.0008,13,285.00,SPY220916P00285000,3.37,0,3.17,3.25,0,0.3874,-0.0521,0.0008,661
Fri Sep 16 2022,SPY220916C00290000,142.9,0,158.71,161.34,0,0.4287,0.9521,0.0009,70,290.00,SPY220916P00290000,3.71,0,3.39,3.47,0,0.3805,-0.056,0.0009,322
Fri Sep 16 2022,SPY220916C00295000,163.96,0,153.95,156.56,0,0.4165,0.9479,0.0009,94,295.00,SPY220916P00295000,3.75,0.02,3.52,3.78,1,0.3739,-0.0602,0.0009,369
Fri Sep 16 2022,SPY220916C00300000,157.3,0,149.22,151.79,0,0.4049,0.9433,0.001,339,300.00,SPY220916P00300000,3.92,-0.08,3.76,4.05,27,0.3676,-0.0647,0.001,3216
Fri Sep 16 2022,SPY220916C00305000,130,0,144.5,147.05,0,0.3943,0.9383,0.0011,32,305.00,SPY220916P00305000,5.52,0,4.03,4.33,0,0.3612,-0.0695,0.0011,292
Fri Sep 16 2022,SPY220916C00310000,160.8,0,139.81,142.32,0,0.3843,0.9331,0.0012,28,310.00,SPY220916P00310000,4.4,-0.13,4.31,4.63,10,0.3551,-0.0748,0.0012,1423
Fri Sep 16 2022,SPY220916C00315000,122.35,0,135.14,137.63,0,0.374,0.9273,0.0012,63,315.00,SPY220916P00315000,4.85,0.005,4.62,4.95,1,0.3492,-0.0804,0.0012,439
Fri Sep 16 2022,SPY220916C00320000,133.7,-1.315,130.5,132.95,2,0.3653,0.9212,0.0013,354,320.00,SPY220916P00320000,4.99,-0.195,5.1,5.31,4,0.3433,-0.0864,0.0013,2167
Fri Sep 16 2022,SPY220916C00325000,130.74,0,125.89,128.31,0,0.3571,0.9145,0.0014,548,325.00,SPY220916P00325000,5.68,0,5.32,5.69,0,0.3376,-0.093,0.0014,2243
Fri Sep 16 2022,SPY220916C00330000,123.91,-1.835,121.31,123.69,1,0.3495,0.9075,0.0015,101,330.00,SPY220916P00330000,6.07,0.13,5.72,6.1,10,0.332,-0.1,0.0015,4321
Fri Sep 16 2022,SPY220916C00335000,140.5,0,116.76,119.11,0,0.3422,0.9001,0.0016,61,335.00,SPY220916P00335000,6.49,0.14,6.14,6.53,13,0.3264,-0.1074,0.0016,1789
Fri Sep 16 2022,SPY220916C00340000,120.75,0,112.24,114.55,0,0.335,0.892,0.0018,1358,340.00,SPY220916P00340000,6.95,0.155,6.58,7,26,0.3209,-0.1155,0.0018,3326
Fri Sep 16 2022,SPY220916C00345000,96.25,0,107.77,110.04,0,0.3285,0.8833,0.0019,262,345.00,SPY220916P00345000,7.3,0.02,7.07,7.51,1,0.3154,-0.1241,0.0019,902
Fri Sep 16 2022,SPY220916C00350000,103.87,0,103.33,105.56,0,0.3222,0.874,0.002,166,350.00,SPY220916P00350000,7.59,-0.21,7.6,8.06,41,0.3102,-0.1333,0.002,4926
Fri Sep 16 2022,SPY220916C00355000,102,0,98.93,101.12,0,0.3172,0.8643,0.0021,100,355.00,SPY220916P00355000,8.62,0,8.17,8.65,0,0.3052,-0.1431,0.0021,2873
Fri Sep 16 2022,SPY220916C00358000,100.5,0,96.31,98.47,0,0.3128,0.8582,0.0022,11,358.00,SPY220916P00358000,8.56,-0.09,8.52,9.03,20,0.3021,-0.1493,0.0022,668
Fri Sep 16 2022,SPY220916C00360000,97.6,-1.13,94.58,96.72,2,0.3114,0.8539,0.0023,217,360.00,SPY220916P00360000,8.94,-0.015,8.78,9.29,1,0.2999,-0.1535,0.0023,5013
Fri Sep 16 2022,SPY220916C00362000,100.57,0,92.85,94.97,0,0.3091,0.8495,0.0023,1,362.00,SPY220916P00362000,9.58,0.365,9.03,9.56,13,0.2979,-0.1579,0.0023,807
Fri Sep 16 2022,SPY220916C00364000,92.2,0,91.12,93.23,0,0.3069,0.845,0.0024,8,364.00,SPY220916P00364000,9.3,-0.16,9.29,9.83,30,0.296,-0.1624,0.0024,565
Fri Sep 16 2022,SPY220916C00365000,99.1,0,90.27,92.36,0,0.3057,0.8427,0.0024,1092,365.00,SPY220916P00365000,10.7,0,9.44,9.97,0,0.295,-0.1647,0.0024,3786
Fri Sep 16 2022,SPY220916C00366000,85.25,0,89.41,91.5,0,0.3037,0.8403,0.0024,18,366.00,SPY220916P00366000,10,0,9.57,10.12,0,0.2939,-0.167,0.0024,1398
Fri Sep 16 2022,SPY220916C00368000,93.18,0,87.7,89.77,0,0.3014,0.8356,0.0025,2,368.00,SPY220916P00368000,10.33,0,9.84,10.4,0,0.292,-0.1717,0.0025,736
Fri Sep 16 2022,SPY220916C00370000,86.64,0,86.01,88.05,0,0.2992,0.8308,0.0026,289,370.00,SPY220916P00370000,10.14,-0.12,10.13,10.69,107,0.29,-0.1766,0.0026,4935
Fri Sep 16 2022,SPY220916C00372000,77,0,84.32,86.34,0,0.297,0.8259,0.0026,4,372.00,SPY220916P00372000,11.43,0,10.42,11,0,0.2879,-0.1815,0.0026,2271
Fri Sep 16 2022,SPY220916C00375000,77.99,0,81.79,83.79,0,0.2937,0.8184,0.0027,180,375.00,SPY220916P00375000,12.09,0,10.89,11.47,0,0.2847,-0.1892,0.0027,12615
Fri Sep 16 2022,SPY220916C00380000,79.26,-2.225,77.63,79.58,5,0.2881,0.805,0.0029,419,380.00,SPY220916P00380000,11.65,-0.165,11.69,12.31,4,0.2798,-0.2025,0.0029,17144
Fri Sep 16 2022,SPY220916C00382000,106.25,0,75.99,77.91,0,0.2859,0.7994,0.003,1,382.00,SPY220916P00382000,12.13,-0.01,12.03,12.67,1,0.2778,-0.2081,0.003,1036
Fri Sep 16 2022,SPY220916C00383000,63.1,0,75.16,77.08,0,0.2848,0.7965,0.003,4,383.00,SPY220916P00383000,12.51,0.2,12.2,12.84,6,0.2768,-0.211,0.003,720
Fri Sep 16 2022,SPY220916C00384000,0,0,74.34,76.25,0,0.2837,0.7936,0.003,0,384.00,SPY220916P00384000,17.79,0,12.37,13.03,0,0.2759,-0.2138,0.0031,575
Fri Sep 16 2022,SPY220916C00385000,81.2,0,73.53,75.43,0,0.2827,0.7907,0.0031,370,385.00,SPY220916P00385000,11.1,0,12.55,13.2,0,0.2748,-0.2168,0.0031,2246
Fri Sep 16 2022,SPY220916C00386000,60.15,0,72.71,74.6,0,0.2815,0.7878,0.0031,4,386.00,SPY220916P00386000,17.27,0,12.73,13.39,0,0.274,-0.2197,0.0031,573
